year,movie_title,movie_actors
2008,Thirunakkara Perumal (2008),"Madhu ,Babu Antony ,Riyaz Khan ,Seema ,Geedha Salam ,Lena ,Lakshmi Sharma ,Kalasala Babu ,TP Madhavan ,Chali Pala ,Sadiq ,Sreelatha Namboothiri ,Jagathy Sreekumar ,Kalpana ,Anil Murali ,Kollam Thulasi ,Ambika Mohan"
2008,Kanal Kannaadi (2008),"Indrajith Sukumaran ,Karthika (New) ,Madhu ,Madhu Warrier ,Jagathy Sreekumar ,Manya ,Vijayaraghavan ,Bheeman Raghu ,Shelly Kishore ,Geedha Salam"
2008,Magic Lamp (2008),"Jayaram ,Meena Dorairaj ,Jagathy Sreekumar ,Oduvil Unnikrishnan ,CI Paul ,Janardhanan ,Manka Mahesh ,Baiju Santhosh ,Kottayam Nazeer ,Sangeetha (Rasika)"
2008,Brahmaasthram (2008),"Saiju Kurup ,Vijayaraghavan ,Abu Salim ,Jagathy Sreekumar ,Rajan P Dev ,Suraj Venjaramoodu ,KTS Padannayil ,Dhanya Madhavan ,Ambily ,Bichu ,Suvi ,Ansh ,Maithili Balachandran ,Kanakalatha ,Madhu"
2008,The Target (2005) (2008),"Mahesh Babu ,Trisha Krishnan ,Ambareesh ,Nasser"
2008,Apoorva - The Rare School Days (2008),"Sanjeev ,Sowndarya ,Vimala Raman ,Kalabhavan Mani"
2008,Calcutta News (2008),"Dileep ,Meera Jasmine ,Vimala Raman ,Indrajith Sukumaran ,Innocent ,Bindu Panicker ,Manasa ,Bindya ,Sumithra ,Unni Shivapal ,"
2008,Gemini (2002) (2008),"Vikram ,Kiran Rathod ,Kalabhavan Mani ,Manorama ,Murali"
2008,Krishna (2008),"Allu Arjun ,Prakash Raj ,Sheela (New) ,Poonam Bajwa"
2008,One Man Army (2008),Not Available
2008,Of The People (2008),Not Available
2008,Bullet (2008),"Suresh Gopi ,Ravishankar ,Pavithra ,Shivani ,Kalpana ,Ponnamma Babu ,Cochin Haneefa ,Mamukoya ,Devan ,Kottayam Nazeer ,Jaffer Idukki ,Kalabhavan Mani ,Rajan P Dev ,Indrans ,Babu Namboothiri ,Subair ,Manuraj"
2008,Homam (2008),Mamta Mohandas
2008,Pournami (2008),"Prabhas ,Charmi ,Trisha Krishnan"
2008,Ghatolkkachan (2008),"Mammootty ,Saritha"
2008,Innathe Chinthavishayam (2008),"Mohanlal ,Meera Jasmine ,Sukanya ,Muthumani ,Mohini ,Innocent ,Vijayaraghavan ,Mukesh ,Ashokan ,Mamukoya ,Kripa ,Rajesh Hebbar ,Baby Niveditha ,Thesni Khan ,Sidhique ,Vanitha Krishnachandran ,Sethulakshmi"
2008,Minnaminnikkoottam (2008),"Jayasurya ,Narain ,Indrajith Sukumaran ,Meera Jasmine ,Samvrutha Sunil ,Roma Asrani"
2008,One Way Ticket (2008),"Prithviraj ,Mammootty ,Jagathy Sreekumar ,Thilakan ,Jagadeesh ,Salim Kumar ,Maniyanpilla Raju ,Jaffer Idukki ,Balachandran Chullikkad ,EA Rajendran ,Aniyappan ,Kalabhavan Prajod ,Nishant Sagar ,Sadiq ,Tini Tom ,Shivaji Guruvayoor ,Bhama ,Maya Viswanath ,Ambika Mohan ,Radhika(New)"
2008,De Ingottu Nokkiye (2008),"Jayasurya ,Sara ,Balachandra Menon ,Bharath Gopi ,Janardhanan ,Nedumudi Venu ,Jagathy Sreekumar ,Idavela Babu ,Kalpana ,Kochu Preman ,Salim Kumar ,Indrans ,Kolappulli Leela ,Hareesh Peradi ,Lena ,Mala Aravindan"
2008,Ennavale (2008),"R Madhavan ,Sneha ,Charlie ,Manivannan"
2008,Thalappaavu (2008),"Lal ,Prithviraj ,Dhanya Mary Varghese ,Rohini ,Maniyanpilla Raju ,Jagathy Sreekumar ,Shanthadevi ,Geetha Vijayan ,Balu Varghese ,Atul Kulkarni"
2008,Pakal Nakshathrangal (2008),"Mohanlal ,Suresh Gopi ,Anoop Menon ,Nishant Sagar ,Maniyanpilla Raju ,Balachandran Chullikkad ,NL Balakrishnan ,Jagannadhan ,Jayaraj Warrier ,Lakshmi Gopalaswamy ,Kalpana ,Sharon ,Surabhi Lakshmy ,Reena Basheer ,Sukumari ,Alencier Ley Lopez"
2008,Bad Boy (2008),"Isha ,Pradeep Rawat ,Prakash Raj ,Ram"
2008,Keshu (2008),"Priyanka Nair ,Lakshmi Krishnamoorthy ,Navneeth Nair ,Kaladharan"
2008,Lesa Lesa [2003] (2008),"Shyam ,Sreenivasan ,Cochin Haneefa ,Innocent ,Radha Ravi ,Vivek ,Trisha Krishnan"
2008,Roudram (2008),"Mammootty ,Vijayaraghavan ,Lalu Alex ,Saikumar ,Rajan P Dev ,Ramu ,Janardhanan ,Sathar ,TP Madhavan ,Spadikam George ,Geedha Salam ,Manju ,Dilroopa ,Sona ,Sreelatha Namboothiri ,Bindu Panicker ,Maya Moushmi ,Urmila Unni ,Abu Salim ,Sonia ,Subair ,Venu Nagavally ,Johny ,Mohan Jose ,Kollam Ajith ,Shammi Thilakan ,Balachandran Chullikkad ,Jayan Cherthala ,Jaffer Idukki ,N Jayakrishnan"
2008,Lollypop (2008),"Prithviraj ,Kunchacko Boban ,Jayasurya ,Suraj Venjaramoodu ,Jagathy Sreekumar ,Salim Kumar ,Rajan P Dev ,Roma Asrani ,Bhavana ,Manka Mahesh"
2008,Kerala Police (2008),Not Available
2008,Sulthaan (2008),"Vinu Mohan ,Varada ,Gopi Manasseri"
2008,Bellaari Raja (2008),"Mammootty ,Devayani ,Kalabhavan Mani ,Mansoor Ali Khan ,Renjith"
2008,Crazy Gopalan (2008),"Dileep ,Manoj K Jayan ,Salim Kumar ,Harishree Ashokan ,Machan Varghese ,Jagathy Sreekumar ,Biju Menon ,Narayanan Kutty ,Indrans ,Kollam Thulasi ,Poojappura Radhakrishnan ,Kozhikode Narayanan Nair ,Janardhanan ,Kochu Preman ,Radhavarma ,Manju Satheesh"
2008,Chase (2008),Not Available
2008,Kurukshethra (2008),"Mohanlal ,Saikumar ,Biju Menon ,Lakshmi Gopalaswamy ,Sidhique ,Biju Menon ,Cochin Haneefa ,Sukumari ,Sania Singh ,Anjana Chandran ,Suraj Venjaramoodu ,Bineesh Kodiyeri ,Manikuttan ,Pradeep Chandran ,Santhosh Jogi"
2008,Chithrasalabhangalude Veedu (2008),"Master Ganapathi ,Lakshmi Sharma ,Saikumar ,Salim Kumar ,Shivaji Guruvayoor ,Mala Aravindan ,Ambika Mohan ,Manikandan ,Chali Pala ,TS Raju ,Manikandan Pattambi"
2008,Thulasi (2008),"Venkatesh ,Nayanthara ,Shriya Saran ,Shivaaji ,Aashish Vidyarthi ,Ramya Krishnan ,Subbaraju"
2008,Maya IPS (2008),"Mumaid Khan ,Prabhakar"
2008,Pachamarathanalil (2008),"Sreenivasan ,Padmapriya ,Lalu Alex ,Lal ,Suraj Venjaramoodu ,Nasser ,Maithili Balachandran"
2008,Oridathoru Puzhayundu (2008),"KB Venu ,Jenny ,Jayasree Sivadas ,Goutham Babu ,Shaalin ,Harikrishnan ,Balachandran Chullikkad ,Murukan ,Amarvind ,Rikhil ,Swathy"
2008,Chandu - The Hot Hero (2008),Not Available
2008,Bhai (2008),"R Raghava Lawrence ,Nagarjuna ,Anushka Shetty"
2008,Aayudham (2008),"Suresh Gopi ,Thilakan ,Lal ,Rajan P Dev ,Murali"
2008,Glamour Nagaram (2008),"Kalabhavan Mani ,Srikanth Krishnamachari ,Manisha Koirala ,Kaveri Jha"
2008,Vikramadithya (2006) (2008),"Ravi Teja ,Anushka ,Prakash Raj ,Brahmanandam ,Vineeth Kumar ,Ruthika"
2008,Bioscope (2008),"Walter Wagner ,Murukan ,Nedumpram Gopi ,Bharathan Njarakkal ,Mekha Rajan ,Kuttiyedathi Vilasini ,Nilambur Ayisha"
2008,Shakespeare M.A Malayalam (2008),",Ponnamma Babu"
2008,Rudra Thaandavam (2008),"Ravi Teja ,Ileana ,Prakash Raj ,Lal ,Biju Menon"
2008,Shakthi The Power (2008),"Prabhas ,Mohanraj ,Anshu ,Shweta Agarwal ,Simran"
2008,Parunthu (2008),"Mammootty ,Suraj Venjaramoodu ,Jayasurya ,Mamukoya ,Devan ,Cochin Haneefa ,Lakshmi Rai ,Lakshana ,Saju Kodiyan ,Manka Mahesh ,Jagathy Sreekumar ,Sreelatha Namboothiri ,Abu Salim ,Augustine ,Jayakrishnan ,Jayan Cherthala"
2008,Jubilee (2008),"Saiju Kurup ,Manasa ,Innocent ,KPAC Lalitha ,Bindu Panicker ,Sadiq ,Shaiju Adimaly ,Anoop Chandran ,Jagathy Sreekumar ,Manoj K Jayan ,Machan Varghese ,Bijukkuttan ,Johny ,Bheeman Raghu ,Augustine ,Salim Kumar ,Rajmohan Unnithan ,Mohan Ayiroor"
2008,Kousthubham (2008),"Vijayaraghavan ,Jagannatha Varma ,Indrans ,Jagadeesh ,Mamukoya ,Rajmohan Unnithan ,Kochu Preman ,Anoop Chandran ,Sukumari ,Karthika (New)"
2008,Ssh..Silence Please (2008),"Shankar ,Aasa"
2008,Veruthe Oru Bhaarya (2008),"Jayaram ,Gopika ,Sidhique ,Biju Menon ,Innocent ,Suraj Venjaramoodu ,Jaffer Idukki ,Madhu Warrier ,Rahman ,Sona Nair ,Kalabhavan Prajod ,Shivaji Guruvayoor ,Niveda Thomas ,Omana Ouseph ,Ganesh Kumar"
2008,Oru Pennum Randaanum (2008),"MR Gopakumar ,Seema G Nair ,Nedumudi Venu ,Jagannadhan ,Vijayaraghavan ,Sudheesh ,Jagadeesh ,Praveena ,Ravi Vallathol ,Manoj K Jayan"
2008,Robo (2008),"Madhu ,Shankar ,Indrans ,Kochu Preman ,NL Balakrishnan"
2008,My Mothers Laptop (2008),"Suresh Gopi ,Padmapriya ,Swetha Menon ,Madhuben ,Urmila Unni ,Harikrishnan"
2008,Gopaalapuraanam (2008),"Mukesh ,Salim Kumar ,Rajan P Dev ,Subi ,Ponnamma Babu"
2009,Ivar Vivaahitharaayaal (2009),"Jayasurya ,Samvrutha Sunil ,Bhama ,Sidhique ,Ashkar Saudan ,Babu Swamy ,Rekha ,Ganesh Kumar ,Nedumudi Venu ,Suraj Vencharamoodu ,Devan ,Kalaranjini ,Mallika Sukumaran ,Anoop Menon ,Suresh Krishna ,Navya Nair"
2009,Venalmaram (2009),"Bala ,Lakshana ,Suraj Venjaramoodu ,Mamukoya ,Mala Aravindan ,Indrans ,Anoop Chandran ,Sona Nair ,Sarvajith"
2009,Black Dahlia (2009),"Suresh Gopi ,Saikumar ,Vijayaraghavan ,Baburaj ,Ramya Nambeesan ,Kollam Thulasi ,Lakshmi Gopalaswamy ,Ponnamma Babu"
2009,Sagar Alias Jacky Reloaded (2009),"Mohanlal ,Manoj K Jayan ,Sumit Naval ,Suman ,Sampath ,Shereveer Vakil ,Bala ,Jagathy Sreekumar ,Nedumudi Venu ,Ganesh Kumar ,Rahul Dev ,VK Sreeraman ,Vinayagan ,Shivaji Guruvayoor ,Anu Anand ,Balachandran Chullikkad ,Shobana ,Bhavana ,Sona Nair ,Jyothirmayi ,Pranav Mohanlal ,Jinu Joseph"
2009,2 Harihar Nagar (2009),"Mukesh ,Jagadeesh ,Sidhique ,Ashokan ,Vineeth ,Salim Kumar ,Janardhanan ,Kochu Preman ,NL Balakrishnan ,Atlas Ramachandran ,Lakshmi Rai ,Geetha Vijayan ,Rohini ,Lena ,Reena Basheer ,Rakhi ,Trichur Elsy ,Cherthala Lalitha"
2009,Sanmanassullavan Appukkuttan (Vadakkan Sakhyam) (2009),"Pradeep Prabhakar ,Jagathy Sreekumar ,Janardhanan ,Oduvil Unnikrishnan ,Saikumar ,Mamukoya ,Jagadeesh ,Salim Kumar ,Kochu Preman ,Kalpana ,KPAC Lalitha ,Bindu Panicker ,Meena Ganesh"
2009,Pathaam Nilayile Theevandi (2009),"Jayasurya ,Meera Nandan ,Innocent ,Anoop Menon ,Vijayaraghavan ,Indrans ,Jagannadhan"
2009,Oru Black and White Kudumbam (2009),"Kalabhavan Mani ,Vinaya Prasad ,Jayasurya ,Suraj Venjaramoodu ,Bhama ,Manju Pillai ,Ponnamma Babu ,Lalu Alex ,Anoop Chandran ,Krishnaprabha ,Bijukkuttan ,Janardhanan ,Manka Mahesh"
2009,Pramukhan (2009),"Kalabhavan Mani ,Manikandan Pattambi ,Abu Salim"
2009,Decent Parties (2009),"Kalabhavan Mani ,Jagadeesh ,Meera Vasudev ,Jagathy Sreekumar ,Bijukkuttan ,Salim Kumar ,Vijayaraghavan"
2009,Subramanyapuram (2009),"Jai ,Swati Reddy ,Samudrakani ,M Sasikumar"
2009,Daivathinte Kayyoppu (2009),"Madhu ,Salim Kumar ,MR Gopakumar ,Maithili Balachandran ,Urmila Unni"
2009,Kaanaakkanmani (2009),"Jayaram ,Padmapriya ,Biju Menon ,Suraj Venjaramoodu ,Nandu Pothuval"
2009,Makante Achan (2009),"Vineeth Sreenivasan ,Sreenivasan ,Thilakan ,Salim Kumar ,Suhasini ,Bindu Panicker ,Jagathy Sreekumar ,Janardhanan ,Manivarnan"
2009,Ullaasam (2009),"Sumanth ,Anushka ,Seetha"
2009,Kanmazha Peyyum Munpe (2009),"Master Arun ,Shafna ,Thilakan ,Maya Viswanath ,Balu Varghese ,Darshan ,Ganesh Kumar ,Kozhikode Narayanan Nair ,Sreejith Ravi ,Geetha Salam ,Anil Murali ,Kalabhavan Haneefa ,Binta ,Kalabhavan Shajon ,Tony ,Shivaji Guruvayoor ,Kollam Thulasi ,Jolly Easho ,Prof Aliyar ,Majeed ,Chembil Ashokan"
2009,Robinhood (2009),"Prithviraj ,Narain ,Jayasurya ,Biju Menon ,Salim Kumar ,P Sreekumar ,Jaffer Idukki ,Anil Murali ,TP Madhavan ,Samvrutha Sunil ,Bhavana ,Lena ,Shobha Mohan"
2009,Bhoomi Malayalam (2009),"Suresh Gopi ,Nedumudi Venu ,Arun ,NL Balakrishnan ,Anoop Menon ,Priyanka Nair ,Padmapriya ,Samvrutha Sunil ,Lakshmi Sharma ,Kripa ,Irshad ,Manikandan Pattambi"
2009,Dr Patient (2009),"Jayasurya ,Mukesh ,Jagathy Sreekumar ,Maniyanpilla Raju ,Anoop Chandran ,Bijukkuttan ,Suraj Venjaramoodu ,Mala Aravindan ,Manikuttan ,Saju Kodiyan ,Radhavarma ,Kolappulli Leela ,Manikandan Pattambi"
2009,Swami (2009),"Kalabhavan Mani ,Lakshmi Sharma ,Jose"
2009,Kappalu Muthalaali (2009),"Ramesh Pisharadi ,Sarayu ,Bindu Panicker ,Mukesh ,Jagathy Sreekumar ,Jagadeesh ,Sarayu ,Suraj Venjaramoodu ,Salim Kumar ,Thilakan ,Mamukoya ,Kaviyoor Ponnamma ,Kochu Preman"
2009,Ajantha (2009),"Vinu Mohan ,Honey Rose ,Aniyappan ,Salim Kumar ,Mamukoya ,Mohan Sithara ,Ponnamma Babu"
2009,Gambler (Takkari [2007]) (2009),"Nithin ,Sada"
2009,Angel John (2009),"Mohanlal ,Shanthnu Bhagyaraj ,Jagathy Sreekumar ,Salim Kumar ,Nithya Menon ,Lalu Alex ,S Ambika ,Vijayaraghavan"
2009,Keralavarma Pazhassi Raaja (2009),"Mammootty ,Sarathkumar ,Manoj K Jayan ,Lalu Alex ,Thilakan ,Captain Raju ,Jagathy Sreekumar ,Kanika ,Padmapriya ,Subair ,Mamukoya ,Suresh Krishna ,Suman ,Devan ,EP Moideen"
2009,Janthu (2009),"Jijoy Rajagopal ,Megha Rajan ,Gopalji ,Sudhi Joshi ,MU Praveen ,Sasi Kalinga"
2009,Bhramaram (2009),"Mohanlal ,Bhoomika Chawla ,Suresh Menon ,Baby Niveditha ,Lakshmi Gopalaswamy ,Murali Gopi ,KPAC Lalitha ,Shobha Mohan ,Fathima Babu"
2009,Swapnamaalika (2009),"Mohanlal ,Ileana ,Jagathy Sreekumar ,Innocent ,Shivani ,Abhilash ,Indrans ,Saju Kodiyan ,Sukumari ,Babu Namboothiri"
2009,Chattambinaadu (2009),"Mammootty ,Vinu Mohan ,Manoj K Jayan ,Salim Kumar ,Suraj Venjaramoodu ,Vijayaraghavan ,Cochin Haneefa ,Janardhanan ,Lakshmi Rai ,Maithili Balachandran ,Meenakshi ,Bindu Panicker ,Subbalakshmi Ammal ,Adinad Sasi ,Chempil Ashokan ,Boban Alummoodan ,Kalasala Babu ,Sidhique ,Saikumar ,Spadikam George ,TG Ravi ,Mohan Jose ,VK Sreeraman ,Abu Salim ,TP Madhavan ,Kollam Ajith ,Saju Kodiyan ,Ambika Mohan ,Narayanankutty ,Kalabhavan Haneef"
2009,Meghatheertham (2009),"Manikuttan ,Aparna Nair ,Subbalakshmi Ammal ,Kaviyoor Ponnamma ,Babu Swamy ,Saikumar ,Urmila Unni ,Mamukoya"
2009,Bhaarya Onnu Makkal Moonnu (2009),"Rajasenan ,Rahman ,Murali ,Mukesh ,Jagathy Sreekumar ,Shivaji Guruvayoor ,Indrans ,Sithara ,Sindhu Menon ,Kalpana ,Sumithra"
2009,Panchaamritham (2009),"Jayaram ,Nasser ,Sameeksha ,Saranya Mohan ,Prakash Raj"
2009,Aayirathil Oruvan (2009),"Kalabhavan Mani ,Thilakan ,Oduvil Unnikrishnan ,Janardhanan ,Geedha Salam ,Salim Kumar ,Sudheesh ,Shammi Thilakan ,Senthil ,Kochu Preman ,Madhupal ,Nimisha Suresh ,Sujitha ,KPAC Lalitha ,Anu Joseph ,NN Ilayath ,Hareesh Peradi"
2009,Aayiram Varnangal (2009),"Ajay Jadeja ,Mahie Gill ,Vinod Kambli ,Satish Shah ,Sushma Seth ,Anshul ,Poonam ,Tanveer Azmi ,Vivek Mishra ,NL Balakrishnan"
2009,Indralokathe Raajakumaari (2009),"Meera Jasmine ,Rima Sen"
2009,Raman (2009),"Anoop Chandran ,Avanthika Agarkar"
2009,Themmaadikkoottam (2006) (2009),"Narain ,Bhavana ,Malavika"
2009,Mounam (2009),Not Available
2009,Pathaam Adhyaayam (2009),"Bala ,Udayathara ,Murali ,Jagathy Sreekumar ,Indrans ,Kochu Preman ,Madhu ,Devan ,Jagannatha Varma ,Punnapra Prashanth ,Sreeraj Kappadan ,Suchithra ,Kalpana ,Bindu Panicker ,Kalaranjini ,Lakshmi Radhakrishnan ,Athul Krishna ,Madhu Warrier ,Manuraj ,Vettukili Prakash ,Sadiq ,Sujitha ,Shobha Mohan"
2009,Malayaali (2009),"Kalabhavan Mani ,Jagathy Sreekumar ,KPAC Lalitha ,KR Vijaya"
2009,Kadhaparayum Theruvoram (2009),"Kalabhavan Mani ,Padmapriya ,Punathil Kunjabdulla"
2009,Pakida Pakida 12 (2009),Not Available
2009,Ithu Njangalude Lokam (2009),"Varun Sandesh ,Swetha Prasad"
2009,Duplicate (2009),"Suraj Venjaramoodu ,Roopasree ,Lalu Alex ,Bheeman Raghu ,Innocent ,Praveena ,Bijukkuttan ,Riyaz Khan ,Risabava ,Salim Kumar ,Ambika Mohan ,Anoop Chandran ,Munshi Venu ,Shajan Kunnamkulam"
2009,Gulumaal - The Escape (2009),"Kunchacko Boban ,Jayasurya ,Nedumudi Venu ,Devan ,Salim Kumar ,Mithra Kurian ,Abhirami Suresh"
2009,Black Stallion (2009),"Kalabhavan Mani ,Bala ,Namitha ,Aashish Vidyarthi"
2009,Puthiya Mukham (2009),"Prithviraj ,Bala ,Sudheesh ,Jagathy Sreekumar ,Jagadeesh ,Nedumudi Venu ,Jaffer Idukki ,Guinness Pakru (Ajayakumar) ,Anil Murali ,Vijayaraghavan ,Kalasala Babu ,Shammi Thilakan ,Meera Nandan ,Kalaranjini ,Manka Mahesh ,Seema G Nair ,Sona Nair ,Surabhi Lakshmy"
2009,Utharaaswayamvaram (2009),"Jayasurya ,Roma Asrani ,Balachandra Menon ,Suraj Venjaramoodu ,Saikumar ,Harishree Ashokan ,Janardhanan ,Shobha Mohan ,Sudheesh ,Indrans ,Sukumari ,Shajan Kunnamkulam"
2009,Garjanam (2009),"Gopichand ,Bhavana"
2009,Sudharil Sudhan (2009),"Indrans ,Lakshmi Sharma"
2009,Hailasa (2009),"Suresh Gopi ,Suraj Venjaramoodu ,Cochin Haneefa ,Lalu Alex ,Muktha George ,Vijayaraghavan ,Thilakan ,Bheeman Raghu ,Lalu Alex"
2009,Vellathooval (2009),"Rajith Menon ,Nithya Menon ,Jagathy Sreekumar ,Seema ,Revathy ,Swetha Menon ,Lalu Alex ,Ganesh Kumar"
2009,King (2009),"Nagarjuna ,Geetha ,Trisha Krishnan ,Mamta Mohandas ,Sobhan Babu"
2009,Shouryam (2009),"Gopichand ,Manoj K Jayan ,Anushka"
2009,Pushpamela (2009),Not Available
2009,IG (Inspector General) (2009),"Suresh Gopi ,Aashish Vidyarthi ,Lakshmi ,Vijayaraghavan ,Jyothirmayi ,Anetha ,Rajan P Dev ,Govind Padmasurya ,Anil ,Devan ,Subair ,Nandini (Kausalya) ,Jagathy Sreekumar ,Saikumar"
2009,Honeymoon (2009),MS Gupta
2009,My Big Father (2009),"Jayaram ,Kanika ,Guinness Pakru (Ajayakumar) ,Innocent ,Jagathy Sreekumar ,Suraj Venjaramoodu ,Salim Kumar ,Kochu Preman"
2009,Orkkuka Vallappozhum (2009),"Thilakan ,Shilpa Bala ,Meera Vasudev ,Krishnachandran ,Jagadeesh ,Master Dhananjay ,Kollam Thulasi"
2009,Passenger (2009),"Dileep ,Mamta Mohandas ,Sreenivasan ,Jagathy Sreekumar ,Nedumudi Venu ,Sona Nair ,Manikuttan ,Lakshmi Sharma ,Madhu ,Harishree Ashokan ,Sreejith Ravi ,Anoop Chandran ,TP Madhavan ,Kochu Preman ,Anand Swami ,Shivaji Guruvayoor ,Valsala Menon ,Nilambur Ayisha ,Anandkumar ,Manikandan Pattambi ,Manikandan Pattambi"
2009,Kshathriyavamsam (Gemini 2003) (2009),"Venkatesh ,Bhairavi ,Kalabhavan Mani ,Murali ,Surya (Telugu) ,Raghu Babu ,Devi Charan ,Posani Krishna Murali ,Brahmanandam ,Venu Madhav ,Sudhakar ,Sujatha ,Kota ,Ahuti Prasad ,Sudha"
2009,Ride (2009),"Tanish ,Shweta Prasad ,Nani ,Ahuti Prasad ,Brahmanandam"
2009,Winter (2009),"Jayaram ,Bhavana ,Vijeesh ,TG Ravi ,Vijayakumar ,Baby Rehna ,Baby Mareena ,Manoj K Jayan ,Bahuleyan"
2009,Ekaadashi (2009),"Suresh Gopi ,Jyothirmayi ,Meera Nandan ,Murali ,Manoj K Jayan ,Navya Nair ,Sukumari ,Vineeth"
2009,Changaatham (2009),"Narain ,Ajmal ,Vijayalakshmi (New) ,Prasanna ,Pandyaraj ,Ponvannan ,Livingston"
2009,Mr Gulam (2009),Not Available
2009,Seethaa Kalyaanam (2009),"Jayaram ,Jyothika ,Geethu Mohandas ,Sidhique ,Bheeman Raghu ,Jagadeesh ,Oduvil Unnikrishnan ,Bindu Panicker ,Kalpana ,Indrajith Sukumaran ,Manorama ,Janardhanan ,Sukumari ,Devi Ajith ,Nandu ,TK Balachandran ,Subbalakshmi Ammal"
2009,Samastha Keralam P.O. (2009),"Jayaram ,Jagadeesh ,Salim Kumar ,Jagathy Sreekumar ,Suraj Venjaramoodu ,Premkumar ,Kochu Preman ,Balachandran Chullikkad ,Shivaji Guruvayoor ,P Sreekumar ,Janardhanan ,Priyanka Nair ,Meena Ganesh"
2009,Paaleri Maanikyam - Oru Paathira Kolapaathakathinte Kadha (2009),"Mammootty ,Swetha Menon ,Maithili Balachandran ,Gouri ,Sreenivasan ,Sidhique ,Vijayan V Nair ,Pradeep Mudra ,T Damodaran ,Sreejith Kaiveli ,K P Alikkoya ,P Chithrabhanu ,Damodaran Vadakara ,Giri ,Benpal ,K Udaya Kumar ,P Pradeep ,Muhammed Musthafa ,Pankan Thamarassery ,PS Vipin ,Yatheendran Kavil ,Shamsu Mysoor ,Sudhi Joshi ,Sasikumar Eranjikkal ,Vijayan Karanthoor ,CK Girish Kumar ,Haridasan Master ,C Hariharan ,Hareendranath Iyyadu ,T Naraindran ,KS Gopinath (New) ,Gireesh Perinchery ,Jayaprakash Kuloor ,Vikraman Nair ,Manchery Sundar Raj ,Sasi Kalinga ,Vijishambika Antharjanam ,Thiruthiyadu Vilasini ,Mala Parvathy"
2009,TD Dasan Std VI B (2009),"Biju Menon ,Jagadeesh ,Jagathy Sreekumar ,Mala Aravindan ,Swetha Menon ,Suresh Krishna"
2009,Drona (2009),"Nithin ,Priyamani ,Seetha ,Babu Antony"
2009,Operation Duryodhana (2009),"Mumaid Khan ,Srikanth Krishnamachari ,Suraj Venjaramoodu ,Kaveri"
2009,Samayam (2009),"Sreenivasan ,Swetha Menon ,Vijayaraghavan ,Shivaji Guruvayoor ,Salim Kumar ,TG Ravi ,Urmila Unni ,Nedumudi Venu ,Ramadevi ,Vavachan ,Master Ganapathi ,Zeenath ,Sreedevika ,Kripa"
2009,Calendar (2009),"Prithviraj ,Navya Nair ,Zarina Wahab ,Prathap Pothen ,Mukesh ,Jagathy Sreekumar ,Ashokan ,Maniyanpilla Raju ,Mallika Sukumaran"
2009,Njaan (2009),"Jishnu Raghavan ,Karthika (New)"
2009,Rahasya Police (2009),"Jayaram ,Suraj Venjaramoodu ,Jagathy Sreekumar ,Mala Aravindan ,Sudheesh ,Ganesh Kumar ,Harishree Ashokan ,Indrans ,Riyaz Khan ,Kishor Sathya ,Premjith ,Samvrutha Sunil ,Shivani ,Ananya ,Mangala ,Sindhu Menon ,Manka Mahesh ,Devi Chandana ,Mini Arun"
2009,Kuttisraanku (2009),"Mammootty ,Padmapriya ,Kamalini Mukherjee ,Meenakumari Perera ,Sidhique ,Suresh Krishna ,Saikumar ,Wahida ,P Sreekumar ,Amith ,Valsala Menon ,MB Padmakumar"
2009,Chungakkaarum Veshyakalum (2009),Thilakan
2009,Bhaarya Swantham Suhruthu (2009),"Jagathy Sreekumar ,Mukesh ,Urvashi ,Padmapriya ,Vijay Menon ,Jyothirmayi ,Suraj Venjaramoodu ,Thilakan ,Sukumari ,Harishree Ashokan ,Kochu Preman ,Sruthi Lakshmi"
2009,Vairam (2009),"Suresh Gopi ,Mukesh ,Thilakan ,Jayasurya ,Harishree Ashokan ,Ashokan ,Vijay Menon ,Pasupathy ,Meera Vasudev ,Samvrutha Sunil ,Dhanya Mary Varghese ,KPAC Lalitha ,Rekha ,S Ambika ,Sreelatha Namboothiri ,Shajan Kunnamkulam"
2009,Kadha Samvidhaanam Kunjacko (2009),"Sreenivasan ,Meena Dorairaj ,Sudheesh ,Ganesh Kumar ,Premkumar ,Sona Nair ,Lakshmipriya ,Thilakan ,Jagathy Sreekumar ,Janardhanan ,Shivaji Guruvayoor ,Augustine"
2009,Achanum Ammayum Chirikkumbol (2009),Not Available
2009,Chemistry (2009),"Mukesh ,Manoj K Jayan ,Vineeth ,Jagathy Sreekumar ,Harishree Ashokan ,Sidhique ,Vijayakumar ,Saranya Mohan ,Shilpa Bala ,Suresh Krishna ,KPAC Lalitha ,Krishna ,Rajesh Hebbar ,Lakshmipriya ,Dinesh Panicker"
2009,Mithram (2009),"Asif Ali ,Sruthi Menon ,Nedumudi Venu ,Augustine ,Innocent ,Kalabhavan Mani"
2009,Ranam (2009),"Gopichand ,Biju Menon ,Kamna Jethmalani"
2009,Colors (2009),"Dileep ,Roma Asrani ,Vinu Mohan ,Harishree Ashokan ,Innocent ,Cochin Haneefa ,Sadiq ,Kochu Preman ,Saranya"
2009,Nayanam (2009),"Harisanth ,Sajan Surya ,Bindu Ramakrishnan ,Manju Satheesh ,Baby Veena ,Arun Gopan ,Ashwathi ,Janardhanan"
